Address,CaseNumber,CouncilDistrict,CrimeAgainst,CustomCrimeAgainst,CustomCrimeCategory,Neighborhood,OccurDate,OccurTime,OffenseCategory,OffenseCount,OffenseType,OpenDataLat,OpenDataLon,OpenDataX,OpenDataY,ReportDate,ReportMonthYear
SW 3RD AVE / SW WASHINGTON ST,26-52084,4,Property,Property,Larceny: Car Prowl - Other,Downtown,10/10/2025,1425,Larceny Offenses,1,Theft From Motor Vehicle,45.519587660,-122.674814311,7644734,683031,2/21/2026,February 2026
SW 3RD AVE / SW WASHINGTON ST,26-903858,4,Property,Property,Larceny: Other,Downtown,2/8/2026,1500,Larceny Offenses,1,All Other Larceny,45.519587660,-122.674814311,7644734,683031,2/11/2026,February 2026
SW 4TH AVE / SW HARVEY MILK ST,26-59344,4,Society,Society,Drug Offenses,Downtown,2/28/2026,1840,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.520527211,-122.675474771,7644574,683378,2/28/2026,February 2026
SW 4TH AVE / SW JEFFERSON ST,26-6581,4,Person,Person,Assault: Aggravated,Downtown,1/7/2026,1951,Assault Offenses,1,Aggravated Assault,45.514527996,-122.678741626,7643678,681214,1/7/2026,January 2026
SW 4TH AVE / SW MADISON ST,26-6636,4,Person,Person,Assault: Aggravated,Downtown,1/7/2026,1923,Assault Offenses,1,Aggravated Assault,45.515204435,-122.678373417,7643779,681458,1/7/2026,January 2026
SW 4TH AVE / SW SALMON ST,26-904956,4,Property,Property,Larceny: Car Prowl - Other,Downtown,2/26/2026,1600,Larceny Offenses,1,Theft From Motor Vehicle,45.516527004,-122.677643616,7643979,681935,2/26/2026,February 2026
SW 4TH AVE / SW TAYLOR ST,26-903604,4,Property,Property,Larceny: Car Prowl - Other,Downtown,2/7/2026,1850,Larceny Offenses,1,Theft From Motor Vehicle,45.517195141,-122.677278966,7644079,682176,2/7/2026,February 2026
SW 4TH AVE / SW WASHINGTON ST,26-2048,4,Person,Person,Assault: Simple/Intimidation,Downtown,1/3/2026,225,Assault Offenses,1,Simple Assault,45.519859155,-122.675835564,7644475,683137,1/3/2026,January 2026
SW 5TH AVE / SW ALDER ST,26-48747,4,Society,Society,Drug Offenses,Downtown,2/18/2026,857,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.519470952,-122.677210117,7644119,683005,2/18/2026,February 2026
SW 5TH AVE / SW CLAY ST,26-37560,4,Property,Property,Motor Vehicle Theft,Downtown,2/7/2026,920,Motor Vehicle Theft,1,Motor Vehicle Theft,45.513469091,-122.680468823,7643225,680840,2/7/2026,February 2026
SW 5TH AVE / SW OAK ST,26-43123,4,Society,Society,Drug Offenses,Downtown,2/12/2026,1806,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.521472315,-122.676131564,7644415,683727,2/12/2026,February 2026
SW 5TH AVE / SW SALMON ST,26-901011,4,Property,Property,Larceny: Car Prowl - Other,Downtown,1/11/2026,525,Larceny Offenses,1,Theft From Motor Vehicle,45.516801215,-122.678664934,7643720,682042,1/12/2026,January 2026
SW 6TH AVE / SW JACKSON ST,26-18017,4,Property,Property,Larceny: Car Prowl - Other,Downtown,1/17/2026,2000,Larceny Offenses,1,Theft From Motor Vehicle,45.509077829,-122.684007297,7642275,679264,1/19/2026,January 2026
SW 6TH AVE / SW SALMON ST,26-904470,4,Property,Property,Larceny: Car Prowl - Other,Downtown,2/21/2026,1230,Larceny Offenses,1,Theft From Motor Vehicle,45.517075417,-122.679686261,7643461,682149,2/21/2026,February 2026
SW 6TH AVE / SW SALMON ST,26-904471,4,Property,Property,Vandalism,Downtown,2/21/2026,1230,Vandalism,1,Vandalism,45.517075417,-122.679686261,7643461,682149,2/21/2026,February 2026
SW 6TH AVE / SW TAYLOR ST,26-900656,4,Property,Property,Larceny: Other,Downtown,1/7/2026,1835,Larceny Offenses,1,Theft From Building,45.517740818,-122.679321526,7643561,682389,1/8/2026,January 2026
SW 6TH AVE / SW WASHINGTON ST,26-900545,4,Property,Property,Larceny: Car Prowl - Other,Downtown,1/2/2026,115,Larceny Offenses,1,Theft From Motor Vehicle,45.520407599,-122.677878311,7643957,683351,1/3/2026,January 2026
SW 9TH AVE / SW HARVEY MILK ST,26-10293,4,Society,Society,Weapon Law Violations,Downtown,1/11/2026,2028,Weapon Law Violations,1,Weapons Law Violations,45.521757246,-122.680061145,7643411,683858,1/11/2026,January 2026
SW 9TH AVE / SW HARVEY MILK ST,26-21148,4,Person,Person,Assault: Aggravated,Downtown,1/22/2026,1244,Assault Offenses,1,Aggravated Assault,45.521757246,-122.680061145,7643411,683858,1/22/2026,January 2026
SW 9TH AVE / SW HARVEY MILK ST,26-902426,4,Property,Property,Vandalism,Downtown,1/28/2026,1330,Vandalism,1,Vandalism,45.521757246,-122.680061145,7643411,683858,1/28/2026,January 2026
SW 10TH AVE / SW CLAY ST,26-900744,4,Property,Property,Vandalism,Downtown,1/9/2026,809,Vandalism,1,Vandalism,45.514680925,-122.684991600,7642078,681313,1/9/2026,January 2026
SW 10TH AVE / SW COLUMBIA ST,26-43952,4,Society,Society,Drug Offenses,Downtown,2/13/2026,1356,Drug/Narcotic Offenses,1,Drug Equipment Violations,45.515346269,-122.684630843,7642177,681553,2/13/2026,February 2026
SW 10TH AVE / SW COLUMBIA ST,26-43952,4,Society,Society,Drug Offenses,Downtown,2/13/2026,1356,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.515346269,-122.684630843,7642177,681553,2/13/2026,February 2026
SW 10TH AVE / SW JEFFERSON ST,26-33714,4,Society,Society,Drug Offenses,Downtown,2/3/2026,1751,Drug/Narcotic Offenses,1,Drug Equipment Violations,45.516011687,-122.684266177,7642277,681793,2/3/2026,February 2026
SW 10TH AVE / SW YAMHILL ST,26-31959,4,Person,Person,Assault: Aggravated,Downtown,2/2/2026,835,Assault Offenses,1,Aggravated Assault,45.519335569,-122.682466013,7642771,682992,2/2/2026,February 2026
SW 10TH AVE / SW YAMHILL ST,26-31959,4,Society,Society,Weapon Law Violations,Downtown,2/2/2026,835,Weapon Law Violations,1,Weapons Law Violations,45.519335569,-122.682466013,7642771,682992,2/2/2026,February 2026
SW 11TH AVE / SW ALDER ST,26-1849,4,Property,Property,Larceny: Car Prowl - Other,Downtown,1/2/2026,1200,Larceny Offenses,1,Theft From Motor Vehicle,45.520948712,-122.682762199,7642711,683582,1/2/2026,January 2026
SW 11TH AVE / SW ALDER ST,26-1849,4,Property,Property,Vandalism,Downtown,1/2/2026,1200,Vandalism,1,Vandalism,45.520948712,-122.682762199,7642711,683582,1/2/2026,January 2026
SW 11TH AVE / SW ALDER ST,26-904242,4,Property,Property,Larceny: Car Prowl - Other,Downtown,2/17/2026,230,Larceny Offenses,1,Theft From Motor Vehicle,45.520948712,-122.682762199,7642711,683582,2/17/2026,February 2026
SW 11TH AVE / SW COLUMBIA ST,26-18885,4,Property,Property,Motor Vehicle Theft,Downtown,1/20/2026,30,Motor Vehicle Theft,1,Motor Vehicle Theft,45.515620418,-122.685652172,7641918,681660,1/20/2026,January 2026
SW 11TH AVE / SW JEFFERSON ST,26-12193,4,Society,Society,Drug Offenses,Downtown,1/13/2026,1610,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.516285839,-122.685287516,7642018,681900,1/13/2026,January 2026
SW 11TH AVE / SW JEFFERSON ST,26-20050,4,Society,Society,Drug Offenses,Downtown,1/21/2026,1231,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.516285839,-122.685287516,7642018,681900,1/21/2026,January 2026
SW 11TH AVE / SW JEFFERSON ST,26-23046,4,Society,Society,Drug Offenses,Downtown,1/24/2026,826,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.516285839,-122.685287516,7642018,681900,1/24/2026,January 2026
SW 11TH AVE / SW JEFFERSON ST,26-24519,4,Society,Society,Drug Offenses,Downtown,1/25/2026,2348,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.516285839,-122.685287516,7642018,681900,1/26/2026,January 2026
SW 11TH AVE / SW JEFFERSON ST,26-32411,4,Society,Society,Drug Offenses,Downtown,2/2/2026,1528,Drug/Narcotic Offenses,1,Drug Equipment Violations,45.516285839,-122.685287516,7642018,681900,2/2/2026,February 2026
SW 11TH AVE / SW JEFFERSON ST,26-49857,4,Society,Society,Drug Offenses,Downtown,2/19/2026,1101,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.516285839,-122.685287516,7642018,681900,2/19/2026,February 2026
SW 11TH AVE / SW JEFFERSON ST,26-903876,4,Property,Property,Motor Vehicle Theft,Downtown,2/11/2026,820,Motor Vehicle Theft,1,Motor Vehicle Theft,45.516285839,-122.685287516,7642018,681900,2/11/2026,February 2026
SW 11TH AVE / SW JEFFERSON ST,26-904627,4,Property,Property,Larceny: Car Prowl - Other,Downtown,2/23/2026,1200,Larceny Offenses,1,Theft From Motor Vehicle,45.516285839,-122.685287516,7642018,681900,2/23/2026,February 2026
SW 11TH AVE / SW MAIN ST,26-31690,4,Society,Society,Drug Offenses,Downtown,2/1/2026,2248,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.517616602,-122.684562079,7642217,682380,2/2/2026,February 2026
SW 11TH AVE / SW MAIN ST,26-32105,4,Society,Society,Drug Offenses,Downtown,2/2/2026,1055,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.517616602,-122.684562079,7642217,682380,2/2/2026,February 2026
SW 11TH AVE / SW MAIN ST,26-41657,4,Society,Society,Drug Offenses,Downtown,2/11/2026,1203,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.517616602,-122.684562079,7642217,682380,2/11/2026,February 2026
SW 11TH AVE / SW MAIN ST,26-49809,4,Society,Society,Drug Offenses,Downtown,2/19/2026,1021,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.517616602,-122.684562079,7642217,682380,2/19/2026,February 2026
SW 11TH AVE / SW SALMON ST,26-903685,4,Property,Property,Vandalism,Downtown,2/14/2026,1900,Vandalism,1,Vandalism,45.518273572,-122.684208781,7642314,682617,2/15/2026,February 2026
SW 11TH AVE / W BURNSIDE ST,26-904755,4,Property,Property,Larceny: Other,Downtown,2/22/2026,1330,Larceny Offenses,1,All Other Larceny,45.522966507,-122.682121594,7642895,684313,2/24/2026,February 2026
SW 12TH AVE / SW ALDER ST,26-44829,4,Society,Society,Drug Offenses,Downtown,2/14/2026,1124,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.521222877,-122.683783620,7642452,683689,2/14/2026,February 2026
SW 12TH AVE / SW CLAY ST,26-22504,4,Society,Society,Drug Offenses,Downtown,1/23/2026,1825,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.515221131,-122.687026133,7641562,681524,1/23/2026,January 2026
SW 12TH AVE / SW GAINES ST,26-901095,4,Property,Property,Larceny: Car Prowl - Other,Homestead,1/9/2026,1100,Larceny Offenses,1,Theft From Motor Vehicle,45.496988753,-122.692379071,7640010,674916,1/13/2026,January 2026
SW 12TH AVE / SW JEFFERSON ST,26-22416,4,Society,Society,Drug Offenses,Downtown,1/23/2026,1714,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.516557240,-122.686308761,7641759,682006,1/23/2026,January 2026
SW 12TH AVE / SW JEFFERSON ST,26-40500,4,Society,Society,Drug Offenses,Downtown,2/10/2026,1106,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.516557240,-122.686308761,7641759,682006,2/10/2026,February 2026
SW 12TH AVE / SW JEFFERSON ST,26-45113,4,Society,Society,Drug Offenses,Downtown,2/14/2026,1705,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.516557240,-122.686308761,7641759,682006,2/14/2026,February 2026
SW 12TH AVE / SW JEFFERSON ST,26-55696,4,Society,Society,Drug Offenses,Downtown,2/25/2026,943,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.516557240,-122.686308761,7641759,682006,2/25/2026,February 2026
SW 12TH AVE / SW MAIN ST,26-1689,4,Society,Society,Drug Offenses,Downtown,1/2/2026,1840,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.517890752,-122.685583449,7641958,682487,1/2/2026,January 2026
SW 12TH AVE / SW MAIN ST,26-32696,4,Society,Society,Drug Offenses,Downtown,2/2/2026,2100,Drug/Narcotic Offenses,1,Drug Equipment Violations,45.517890752,-122.685583449,7641958,682487,2/2/2026,February 2026
SW 12TH AVE / SW MAIN ST,26-57201,4,Society,Society,Drug Offenses,Downtown,2/26/2026,1659,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.517890752,-122.685583449,7641958,682487,2/26/2026,February 2026
SW 12TH AVE / SW WASHINGTON ST,26-17439,4,Society,Society,Drug Offenses,Downtown,1/18/2026,1646,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.521888217,-122.683422806,7642551,683929,1/18/2026,January 2026
SW 12TH AVE / SW YAMHILL ST,26-903956,4,Property,Property,Vandalism,Downtown,2/14/2026,100,Vandalism,1,Vandalism,45.519881154,-122.684508700,7642253,683205,2/14/2026,February 2026
SW 13TH AVE / SW COLUMBIA ST,26-1766,4,Society,Society,Drug Offenses,Downtown,1/2/2026,2018,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.516165947,-122.687694756,7641400,681873,1/2/2026,January 2026
SW 13TH AVE / SW COLUMBIA ST,26-16166,4,Society,Society,Drug Offenses,Downtown,1/17/2026,1016,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.516165947,-122.687694756,7641400,681873,1/17/2026,January 2026
SW 13TH AVE / SW MAIN ST,26-44037,4,Society,Society,Drug Offenses,Downtown,2/13/2026,1534,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.518154519,-122.686573207,7641707,682590,2/13/2026,February 2026
SW 13TH AVE&SUNSET HWY RAMP / SW SUNSET HWY&I405 FWY RAMP,26-28381,4,Society,Society,Weapon Law Violations,Downtown,1/29/2026,1854,Weapon Law Violations,1,Weapons Law Violations,45.515580163,-122.688343441,7641228,681664,1/29/2026,January 2026
SW 14TH AVE / SW TAYLOR ST,26-2899,4,Property,Property,Motor Vehicle Theft,Goose Hollow,1/4/2026,100,Motor Vehicle Theft,1,Motor Vehicle Theft,45.519769578,-122.686912509,7641636,683181,1/4/2026,January 2026
SW 15TH AVE / SW TAYLOR ST,26-902814,4,Property,Property,Larceny: Car Prowl - Other,Goose Hollow,2/1/2026,113,Larceny Offenses,1,Theft From Motor Vehicle,45.520033630,-122.687886706,7641389,683284,2/1/2026,February 2026
SW 16TH AVE / SW MORRISON ST,26-903794,4,Property,Property,Larceny: Car Prowl - Other,Goose Hollow,2/8/2026,2211,Larceny Offenses,1,Theft From Motor Vehicle,45.521628162,-122.688151108,7641337,683867,2/9/2026,February 2026
SW 16TH AVE / SW TAYLOR ST,26-24061,4,Property,Property,Motor Vehicle Theft,Goose Hollow,1/24/2026,1940,Motor Vehicle Theft,1,Motor Vehicle Theft,45.520294710,-122.688872507,7641139,683386,1/25/2026,January 2026
SW 17TH AVE / SW MORRISON ST,26-12186,4,Society,Society,Drug Offenses,Goose Hollow,1/13/2026,1606,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.521892056,-122.689133143,7641088,683970,1/13/2026,January 2026
SW 20TH AVE / SW MORRISON ST,26-11487,4,Property,Property,Motor Vehicle Theft,Goose Hollow,1/12/2026,2249,Motor Vehicle Theft,1,Motor Vehicle Theft,45.522770652,-122.692410523,7640257,684313,1/12/2026,January 2026
SW 20TH AVE / SW MORRISON ST,26-900708,4,Property,Property,Fraud,Goose Hollow,1/8/2026,1405,Fraud Offenses,1,Credit Card/ATM Fraud,45.522770652,-122.692410523,7640257,684313,1/8/2026,January 2026
SW 30TH AVE / SW CARSON ST,26-904628,4,Property,Property,Larceny: Car Prowl - Other,Multnomah,2/23/2026,1315,Larceny Offenses,1,Theft From Motor Vehicle,45.464359959,-122.707722987,7635752,663131,2/23/2026,February 2026
SW 30TH AVE / SW DOLPH CT,26-10987,4,Property,Property,Larceny: Car Prowl - Car Parts,Multnomah,1/11/2026,1900,Larceny Offenses,1,Theft of Motor Vehicle Parts or Accessories,45.461709083,-122.707744790,7635720,662165,1/12/2026,January 2026
SW 37TH AVE / SW TROY ST,26-6579,4,Property,Property,Vandalism,Multnomah,1/7/2026,2008,Vandalism,1,Vandalism,45.468259217,-122.715392537,7633824,664606,1/7/2026,January 2026
SW 45TH AVE / SW VERMONT ST,26-29191,4,Property,Property,Motor Vehicle Theft,Hayhurst,1/26/2026,1400,Motor Vehicle Theft,1,Motor Vehicle Theft,45.476236412,-122.723140795,7631917,667568,1/30/2026,January 2026
SW 56TH AVE / SW BEAVERTON HILLSDALE HWY,26-902635,4,Property,Property,Larceny: Car Prowl - Other,Bridlemile,1/18/2026,1030,Larceny Offenses,1,Theft From Motor Vehicle,45.487047459,-122.734836951,7629027,671591,2/3/2026,February 2026
SW 62ND AVE / SW BOUNDARY ST,26-903098,4,Property,Property,Vandalism,Hayhurst,2/6/2026,2005,Vandalism,1,Vandalism,45.485854388,-122.741007675,7627433,671200,2/7/2026,February 2026
SW ALDER ST / SW 14TH AVE,26-900873,4,Property,Property,Larceny: Car Prowl - Other,Goose Hollow,1/10/2026,2300,Larceny Offenses,1,Theft From Motor Vehicle,45.521771032,-122.685834293,7641932,683903,1/11/2026,January 2026
SW ALDER ST / SW 14TH AVE,26-901367,4,Property,Property,Larceny: Car Prowl - Other,Goose Hollow,1/17/2026,2300,Larceny Offenses,1,Theft From Motor Vehicle,45.521771032,-122.685834293,7641932,683903,1/18/2026,January 2026
SW ALDER ST / SW 15TH AVE,26-52945,4,Property,Property,Motor Vehicle Theft,Goose Hollow,2/21/2026,1900,Motor Vehicle Theft,1,Motor Vehicle Theft,45.522029759,-122.686800507,7641687,684004,2/22/2026,February 2026
SW ALDER ST / SW PARK AVE,26-16988,4,Person,Person,Assault: Simple/Intimidation,Downtown,1/18/2026,550,Assault Offenses,1,Simple Assault,45.520272523,-122.680226607,7643354,683318,1/18/2026,January 2026
SW ANKENY ST / SW 1ST AVE,26-22890,4,Property,Property,Arson,Old Town/Chinatown,1/24/2026,155,Arson,1,Arson,45.522521908,-122.671265601,7645672,684076,1/24/2026,January 2026
SW BARBUR BLVD / SW MULTNOMAH BLVD,26-23817,4,Property,Property,Robbery,Multnomah,1/25/2026,540,Robbery,1,Robbery,45.465541181,-122.697927237,7638276,663493,1/25/2026,January 2026
SW BROADWAY / SW COLLEGE ST,26-31482,4,Property,Property,Motor Vehicle Theft,Downtown,1/31/2026,2000,Motor Vehicle Theft,1,Motor Vehicle Theft,45.510011624,-122.684679274,7642112,679609,2/1/2026,February 2026
SW CAPITOL HWY / SW BARBUR BLVD,26-21214,4,Person,Person,Assault: Aggravated,South Portland,1/22/2026,1435,Assault Offenses,1,Aggravated Assault,45.480702149,-122.680272257,7642953,668896,1/22/2026,January 2026
SW CAPITOL HWY / SW BARBUR BLVD,26-48128,4,Property,Property,Motor Vehicle Theft,South Portland,1/7/2026,1100,Motor Vehicle Theft,1,Motor Vehicle Theft,45.480702149,-122.680272257,7642953,668896,2/17/2026,February 2026
SW CAPITOL HWY / SW COMUS ST,26-23864,4,Property,Property,Larceny: Car Prowl - Other,West Portland Park,1/24/2026,1500,Larceny Offenses,1,Theft From Motor Vehicle,45.446798535,-122.725692763,7630967,656857,1/25/2026,January 2026
SW COLLEGE ST / SW 6TH AVE,26-946,4,Person,Person,Assault: Simple/Intimidation,Downtown,1/2/2026,19,Assault Offenses,1,Simple Assault,45.509740356,-122.683650357,7642373,679503,1/2/2026,January 2026
SW HARRISON ST / SW 4TH AVE,26-905086,4,Property,Property,Larceny: Other,Downtown,2/28/2026,1812,Larceny Offenses,1,All Other Larceny,45.510531054,-122.680878922,7643091,679772,2/28/2026,February 2026
SW HARRISON ST / SW 6TH AVE,26-15278,4,Person,Person,Assault: Simple/Intimidation,Downtown,1/16/2026,1326,Assault Offenses,1,Simple Assault,45.511078892,-122.682948678,7642566,679986,1/16/2026,January 2026
SW HARVEY MILK ST / SW 10TH AVE,26-14174,4,Society,Society,Drug Offenses,Downtown,1/15/2026,958,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.522020765,-122.681066545,7643156,683961,1/15/2026,January 2026
SW HARVEY MILK ST / SW 10TH AVE,26-38384,4,Property,Property,Larceny: Other,Downtown,2/8/2026,30,Larceny Offenses,1,All Other Larceny,45.522020765,-122.681066545,7643156,683961,2/8/2026,February 2026
SW HARVEY MILK ST / SW 10TH AVE,26-57173,4,Society,Society,Drug Offenses,Downtown,2/26/2026,1822,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.522020765,-122.681066545,7643156,683961,2/26/2026,February 2026
SW HARVEY MILK ST / SW 11TH AVE,26-16124,4,Society,Society,Drug Offenses,Downtown,1/17/2026,914,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.522294945,-122.682087978,7642897,684068,1/17/2026,January 2026
SW HARVEY MILK ST / SW 11TH AVE,26-42119,4,Society,Society,Drug Offenses,Downtown,2/11/2026,2032,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.522294945,-122.682087978,7642897,684068,2/11/2026,February 2026
SW HARVEY MILK ST / SW 11TH AVE,26-42813,4,Society,Society,Drug Offenses,Downtown,2/12/2026,1325,Drug/Narcotic Offenses,1,Drug Equipment Violations,45.522294945,-122.682087978,7642897,684068,2/12/2026,February 2026
SW HARVEY MILK ST / SW 11TH AVE,26-48404,4,Society,Society,Drug Offenses,Downtown,2/17/2026,2127,Drug/Narcotic Offenses,1,Drug Equipment Violations,45.522294945,-122.682087978,7642897,684068,2/17/2026,February 2026
SW HARVEY MILK ST / SW 11TH AVE,26-55229,4,Society,Society,Drug Offenses,Downtown,2/24/2026,1950,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.522294945,-122.682087978,7642897,684068,2/24/2026,February 2026
SW HOFFMAN AVE / SW BROADWAY DR,26-4473,4,Property,Property,Vandalism,Southwest Hills,1/5/2026,1701,Vandalism,1,Vandalism,45.504643615,-122.685327304,7641893,677657,1/5/2026,January 2026
SW JEFFERSON ST / SW 2ND AVE,26-900005,4,Property,Property,Larceny: Car Prowl - Other,Downtown,12/31/2025,2015,Larceny Offenses,1,Theft From Motor Vehicle,45.513984753,-122.676714891,7644192,681002,1/1/2026,January 2026
SW JEFFERSON ST / SW 13TH AVE,26-12281,4,Society,Society,Drug Offenses,Downtown,1/13/2026,1738,Drug/Narcotic Offenses,1,Drug/Narcotic Violations,45.516818037,-122.687310093,7641505,682108,1/13/2026,January 2026
